age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,priors_count.1,two_year_recid,in_minus_offense,out_minus_in,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M
26,0,0,0,1,1,0,225,3,False,True,True,False,False,False,False,False,True,False
42,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,False
22,0,0,0,1,1,1,7,2,False,True,True,False,False,False,False,False,True,False
36,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,True,False
29,0,0,1,7,7,1,143,6,False,True,False,False,True,False,False,False,False,True
39,0,0,0,0,0,0,0,18,False,True,False,False,True,False,False,False,False,True
27,0,2,1,13,13,1,0,1,False,True,True,False,False,False,False,False,True,False
38,0,0,0,2,2,1,144,7,False,True,False,False,True,False,False,False,True,False
20,0,0,0,0,0,1,-1,4,False,True,False,False,True,False,False,False,True,False
25,2,0,0,4,4,1,0,23,False,True,True,False,False,False,False,False,True,False
53,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
27,0,0,0,0,0,1,0,7,True,False,True,False,False,False,False,False,False,True
21,0,0,0,0,0,1,97,1,False,True,False,False,False,False,False,True,True,False
50,0,0,0,1,1,1,224,13,False,True,False,False,True,False,False,False,False,True
41,0,0,0,4,4,0,0,1,False,True,True,False,False,False,False,False,True,False
22,0,0,2,5,5,1,8,35,False,True,False,False,True,False,False,False,True,False
22,0,0,2,0,0,1,93,6,False,True,False,False,True,False,False,False,True,False
25,0,0,0,2,2,0,0,27,False,True,True,False,False,False,False,False,True,False
42,0,0,0,1,1,1,256,1,False,True,True,False,False,False,False,False,True,False
51,0,0,0,2,2,0,0,1,False,True,False,False,False,False,False,True,True,False
24,0,0,1,0,0,0,1,0,False,True,True,False,False,False,False,False,True,False
37,0,0,0,4,4,0,0,93,False,True,True,False,False,False,False,False,True,False
37,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True
27,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,True
21,0,0,0,0,0,0,98,125,False,True,False,False,False,False,False,True,True,False
35,0,0,0,1,1,1,67,2,False,True,True,False,False,False,False,False,True,False
24,0,0,0,0,0,0,111,84,True,False,False,False,True,False,False,False,True,False
49,0,0,0,2,2,0,216,15,False,True,False,False,True,False,False,False,False,True
38,0,0,0,9,9,0,0,8,False,True,True,False,False,False,False,False,True,False
61,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,True
30,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True
22,0,0,0,3,3,0,882,40,False,True,True,False,False,False,False,False,True,False
25,0,0,0,0,0,1,159,44,False,True,True,False,False,False,False,False,True,False
30,0,0,0,3,3,1,0,1,True,False,False,False,False,True,False,False,False,True
52,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
26,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
26,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,True
45,0,0,0,9,9,1,278,1,False,True,False,False,True,False,False,False,True,False
20,0,0,0,0,0,1,0,43,False,True,True,False,False,False,False,False,True,False
29,0,0,0,4,4,0,0,95,False,True,True,False,False,False,False,False,True,False
43,0,0,0,1,1,1,0,167,False,True,False,False,True,False,False,False,True,False
26,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,True,False
46,0,0,0,4,4,0,0,1,True,False,True,False,False,False,False,False,True,False
46,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,False
29,0,0,0,12,12,1,39,1,False,True,True,False,False,False,False,False,True,False
41,0,0,0,0,0,0,1,0,False,True,False,False,True,False,False,False,False,True
25,0,0,0,5,5,0,36,0,True,False,True,False,False,False,False,False,True,False
23,1,0,0,2,2,0,754,100,False,True,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True
34,0,0,0,1,1,0,0,3,False,True,False,False,True,False,False,False,True,False
70,0,0,0,11,11,1,0,13,False,True,False,False,True,False,False,False,True,False
52,0,0,0,2,2,0,0,2,False,True,False,False,True,False,False,False,True,False
51,0,0,0,4,4,0,806,5,False,True,True,False,False,False,False,False,False,True
45,0,0,0,15,15,1,7,142,True,False,False,False,False,False,True,False,True,False
55,0,0,0,21,21,1,102,73,False,True,True,False,False,False,False,False,True,False
49,0,0,0,1,1,0,0,1,True,False,False,False,True,False,False,False,True,False
47,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False
27,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
25,0,2,0,5,5,1,637,0,False,True,False,False,True,False,False,False,False,True
21,0,1,0,1,1,1,0,74,False,True,True,False,False,False,False,False,True,False
37,0,0,1,26,26,1,105,1,False,True,True,False,False,False,False,False,True,False
21,0,0,0,1,1,1,196,3,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
25,0,0,0,4,4,1,427,16,False,True,True,False,False,False,False,False,True,False
27,0,0,0,3,3,1,688,0,True,False,True,False,False,False,False,False,True,False
30,0,0,0,3,3,1,149,1,False,True,False,False,True,False,False,False,True,False
70,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
37,0,0,0,11,11,1,469,6,False,True,False,False,True,False,False,False,True,False
46,0,0,0,5,5,1,348,1,False,True,True,False,False,False,False,False,True,False
40,0,0,0,4,4,1,0,2,False,True,False,False,False,False,False,True,False,True
43,0,0,0,18,18,1,0,9,False,True,True,False,False,False,False,False,True,False
38,0,0,0,15,15,0,595,1,False,True,True,False,False,False,False,False,True,False
29,0,0,0,0,0,0,1,0,False,True,True,False,False,False,False,False,True,False
37,0,0,0,8,8,1,77,1,False,True,True,False,False,False,False,False,False,True
38,0,0,0,3,3,0,0,0,False,True,False,False,False,True,False,False,True,False
27,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,True,False
20,0,0,0,0,0,1,1,11,True,False,False,False,False,False,False,True,False,True
44,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,True
31,0,0,0,6,6,0,0,1,False,True,False,False,True,False,False,False,False,True
29,0,0,0,3,3,1,0,79,False,True,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
25,0,0,0,2,2,1,0,5,True,False,False,False,True,False,False,False,True,False
40,0,0,0,3,3,0,0,1,False,True,True,False,False,False,False,False,True,False
33,0,0,0,1,1,0,1,1,False,True,False,False,True,False,False,False,False,True
26,0,0,0,5,5,1,591,0,False,True,False,False,True,False,False,False,True,False
31,0,1,0,1,1,0,109,37,False,True,False,False,False,True,False,False,False,True
61,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
30,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,True,False
62,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,False,True
27,0,0,0,4,4,1,829,33,True,False,False,False,True,False,False,False,False,True
48,0,0,0,9,9,0,550,10,False,True,False,False,True,False,False,False,True,False
40,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,True,False
24,0,0,0,0,0,0,0,3,False,True,False,False,True,False,False,False,True,False
22,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,True,False
30,0,0,0,4,4,1,0,16,False,True,True,False,False,False,False,False,False,True
63,0,0,0,0,0,0,1,0,False,True,False,False,True,False,False,False,False,True
33,0,0,0,4,4,0,869,1686,False,True,True,False,False,False,False,False,True,False
43,0,0,0,0,0,1,36,59,False,True,False,False,True,False,False,False,False,True
26,0,0,0,3,3,1,1,34,False,True,True,False,False,False,False,False,True,False
51,0,0,0,1,1,0,906,12,False,True,True,False,False,False,False,False,True,False
39,0,0,0,3,3,1,0,25,False,True,False,False,True,False,False,False,True,False
30,0,0,0,0,0,1,372,0,True,False,False,False,False,True,False,False,False,True
32,0,0,0,14,14,1,0,1,False,True,True,False,False,False,False,False,True,False
22,0,0,0,0,0,0,67,8,False,True,True,False,False,False,False,False,False,True
59,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
38,0,5,0,37,37,1,0,31,False,True,True,False,False,False,False,False,False,True
23,0,0,0,2,2,0,0,238,False,True,True,False,False,False,False,False,True,False
42,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,False,True
38,0,0,0,2,2,1,0,193,False,True,True,False,False,False,False,False,True,False
34,0,0,0,2,2,0,0,1,True,False,False,False,True,False,False,False,True,False
36,0,0,0,7,7,1,0,2,True,False,True,False,False,False,False,False,True,False
36,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,False,True
31,0,0,0,1,1,0,1,14,False,True,True,False,False,False,False,False,True,False
28,0,0,0,3,3,1,0,5,True,False,True,False,False,False,False,False,True,False
28,0,0,0,1,1,1,0,0,False,True,True,False,False,False,False,False,True,False
43,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
40,0,0,0,1,1,0,0,2,False,True,True,False,False,False,False,False,True,False
31,0,2,0,15,15,1,53,1,False,True,True,False,False,False,False,False,True,False
54,0,0,0,6,6,1,36,14,False,True,True,False,False,False,False,False,True,False
24,0,0,0,17,17,1,0,242,False,True,True,False,False,False,False,False,True,False
41,0,0,0,0,0,1,191,0,False,True,False,False,False,True,False,False,True,False
21,0,0,1,1,1,1,0,29,False,True,True,False,False,False,False,False,True,False
29,0,0,0,1,1,1,292,1,True,False,False,False,False,True,False,False,True,False
22,0,0,1,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
52,0,0,0,9,9,1,0,34,False,True,False,False,False,True,False,False,True,False
40,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,True,False
45,0,0,0,1,1,0,0,6,True,False,True,False,False,False,False,False,True,False
29,0,0,0,1,1,1,181,3,False,True,True,False,False,False,False,False,False,True
46,0,0,0,10,10,1,610,4,False,True,True,False,False,False,False,False,True,False
21,0,1,2,1,1,0,632,5,False,True,False,False,True,False,False,False,True,False
35,0,0,0,6,6,1,744,13,False,True,False,False,True,False,False,False,True,False
52,0,0,0,1,1,1,3,71,False,True,True,False,False,False,False,False,False,True
48,0,0,0,0,0,0,471,5,False,True,False,False,True,False,False,False,False,True
29,0,0,3,9,9,1,0,214,True,False,True,False,False,False,False,False,False,True
48,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
31,0,0,0,10,10,1,0,26,False,True,True,False,False,False,False,False,True,False
21,0,0,0,3,3,1,0,127,False,True,False,False,True,False,False,False,True,False
32,0,0,0,0,0,1,142,0,False,True,False,False,False,False,False,True,True,False
47,0,0,0,0,0,0,0,3,False,True,True,False,False,False,False,False,False,True
21,1,2,2,3,3,1,1032,44,False,True,True,False,False,False,False,False,True,False
35,3,0,0,13,13,0,393,166,False,True,True,False,False,False,False,False,True,False
46,0,0,0,3,3,1,512,9,False,True,True,False,False,False,False,False,False,True
34,0,0,0,5,5,1,342,3,False,True,True,False,False,False,False,False,True,False
52,0,0,0,2,2,0,0,3,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,1,66,45,False,True,False,False,True,False,False,False,False,True
53,0,0,0,1,1,0,1,1,False,True,False,False,True,False,False,False,False,True
19,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,False,True,False
22,0,0,0,0,0,0,0,3,False,True,True,False,False,False,False,False,False,True
45,0,0,0,1,1,0,0,35,False,True,True,False,False,False,False,False,True,False
27,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,True,False
25,0,0,0,0,0,0,70,1,False,True,False,False,True,False,False,False,False,True
30,0,0,0,0,0,1,1,0,False,True,False,False,True,False,False,False,True,False
31,0,0,0,2,2,1,366,1,False,True,True,False,False,False,False,False,True,False
28,0,0,0,3,3,0,0,1,False,True,False,False,True,False,False,False,True,False
36,0,0,0,3,3,1,0,2,False,True,True,False,False,False,False,False,False,True
27,0,0,0,7,7,1,0,4,False,True,True,False,False,False,False,False,True,False
42,0,0,0,1,1,0,0,0,False,True,True,False,False,False,False,False,True,False
35,0,0,0,0,0,1,1,41,False,True,False,False,True,False,False,False,True,False
33,0,0,0,2,2,0,0,1,True,False,False,False,True,False,False,False,True,False
24,1,0,0,6,6,1,219,335,False,True,False,False,False,True,False,False,True,False
25,0,1,0,21,21,1,0,16,False,True,True,False,False,False,False,False,True,False
42,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
21,0,0,0,0,0,1,0,4,False,True,True,False,False,False,False,False,True,False
28,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True
27,0,0,0,25,25,1,0,41,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,0,0,3,True,False,False,False,True,False,False,False,True,False
26,0,0,0,0,0,1,0,5,False,True,False,False,True,False,False,False,False,True
36,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
49,0,0,0,0,0,1,77,118,False,True,False,False,True,False,False,False,True,False
44,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,False,True,False
28,0,0,0,1,1,0,1,24,False,True,False,False,True,False,False,False,False,True
35,0,0,0,12,12,1,53,15,True,False,True,False,False,False,False,False,True,False
34,0,0,0,3,3,0,0,1,False,True,True,False,False,False,False,False,True,False
45,0,0,0,15,15,1,667,7,False,True,True,False,False,False,False,False,True,False
28,0,0,0,9,9,1,92,1,False,True,True,False,False,False,False,False,True,False
25,0,0,0,1,1,0,0,4,True,False,True,False,False,False,False,False,True,False
21,0,1,0,1,1,0,0,1,False,True,True,False,False,False,False,False,False,True
48,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
37,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
24,0,0,0,3,3,1,194,38,False,True,True,False,False,False,False,False,True,False
37,0,0,0,1,1,1,509,0,False,True,False,False,True,False,False,False,False,True
39,0,0,0,1,1,0,141,1,False,True,False,False,True,False,False,False,True,False
24,0,0,1,1,1,1,0,22,False,True,False,False,True,False,False,False,True,False
49,0,0,0,2,2,0,0,1,False,True,False,False,False,False,False,True,True,False
23,0,0,0,1,1,1,0,1,False,True,True,False,False,False,False,False,True,False
43,0,0,0,5,5,0,0,1,False,True,False,False,True,False,False,False,True,False
28,0,0,0,6,6,1,0,1555,False,True,True,False,False,False,False,False,False,True
53,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,False,True
27,0,0,0,2,2,1,161,23,True,False,True,False,False,False,False,False,False,True
39,0,0,0,0,0,0,8,5,False,True,False,False,True,False,False,False,False,True
47,0,0,0,22,22,1,100,0,False,True,True,False,False,False,False,False,True,False
28,0,0,0,4,4,1,0,2,False,True,True,False,False,False,False,False,True,False
36,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,True,False
24,0,0,0,1,1,0,0,13,True,False,True,False,False,False,False,False,True,False
35,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,False,True
23,0,0,0,3,3,0,1,1,False,True,True,False,False,False,False,False,True,False
26,0,0,0,2,2,0,87,1,False,True,True,False,False,False,False,False,True,False
31,0,0,0,7,7,1,0,54,False,True,True,False,False,False,False,False,True,False
30,0,3,2,14,14,1,89,7,True,False,True,False,False,False,False,False,True,False
25,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,False,True
24,0,0,0,6,6,1,46,1,False,True,True,False,False,False,False,False,True,False
34,0,0,0,1,1,1,0,1,False,True,False,False,False,True,False,False,True,False
26,0,0,0,2,2,0,0,29,False,True,True,False,False,False,False,False,False,True
60,0,0,0,0,0,0,787,5,False,True,False,False,False,True,False,False,True,False
20,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,False
23,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False
26,0,0,0,5,5,1,0,7,False,True,True,False,False,False,False,False,True,False
40,0,0,0,4,4,0,95,4,False,True,False,False,True,False,False,False,False,True
28,0,0,0,1,1,1,603,5,False,True,False,False,False,False,False,True,True,False
49,0,0,0,1,1,1,0,5,False,True,False,False,False,True,False,False,True,False
19,0,1,0,1,1,1,0,52,False,True,True,False,False,False,False,False,True,False
53,0,0,0,1,1,0,0,12,False,True,False,False,True,False,False,False,True,False
24,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,False
31,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,True,False
33,0,0,0,2,2,0,100,41,True,False,False,False,True,False,False,False,True,False
26,0,3,0,8,8,1,0,42,False,True,False,False,True,False,False,False,True,False
32,0,0,0,2,2,0,235,1,False,True,False,False,True,False,False,False,True,False
25,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,False,True,False
21,0,0,0,1,1,0,334,42,False,True,True,False,False,False,False,False,True,False
